"artist","title","sales_price","sales_price_log","estimate_range","created","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
"Fernando Cueto Amorsolo","Bathing and Cooking by the River",53550,10.8883710758759,12810,"1941","1",1323,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,1,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Girl with Jar",53550,10.8883710758759,12810,"1953","1",2065.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Maidens by a Stream",76510,11.2451767302259,12810,"1961","1",5233.25,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Vicente S Manansala","Fish Vendors",290720,12.58011588363,25620,"1971","1",7837.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arturo Luz","Cyclist and Trumpeters",275420,12.5260524842811,12810,"c. 1960s","1",9676,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Jose Tanig Joya","Untitled",12240,9.41246455606632,2560,"1957","1",912.5,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,0,1,0,0,0,0,0
"Romeo Villalva Tabuena","By the River",9180,9.12478248361454,2560,"1958","1",1968.75,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,0
"Romeo Villalva Tabuena","Mother and Child",7650,8.94246092682058,2570,"1961","1",3233,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,0,0,0,1,0,0,0
"Romeo Villalva Tabuena","River Journey",6120,8.71931737550637,2570,"1975","1",1850,"0","0","1","1","0","0",2017,11,"Sunday",0,0,1,1,0,0,0,0,0,0
"Soo Pieng Cheong","Harvesting",99460,11.5075108322687,25620,"1979","1",5329,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","Abstract",61200,11.0219024685004,25620,"1972","1",2065.5,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Choh Tan","Breeze",7650,8.94246092682058,2560,"1991","1",1250.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,1,0,0,0,0,0,0
"Tay Bak Koi","Singapore Scene",18360,9.81792966417448,7690,"1970s","1",7820,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Tay Bak Koi","Harmony",15300,9.63560810738053,6410,NA,"1",6392,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Mochtar Apin","Pasir Putih (White Sand)",15300,9.63560810738053,6410,"1969","1",10324,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Popo Iskandar","Aquarium",7650,8.94246092682058,2560,"1968","1",9500,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,0
"Sudjana Kerton","Bullfight",52020,10.8593835390026,12810,NA,"1",16068,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","Borobudur - The Purity of Mind and Soul",114760,11.6505982700953,32020,"2012","1",26825,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","Tari Topeng - Spirit of the Mystical World",91810,11.4274765031377,25620,"2015","1",19500,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Arie Smit","Padi Terrace",130060,11.7757511614231,12810,"1979","1",9282.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,1,0,0,0,0,0,0
"Arie Smit","Temple in the Forest",22950,10.0410732154887,12810,"1974","1",2000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","Peaceful Pura in the Morning",36720,10.5110768447344,12810,"1971","1",2400,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","Night Sky and Flooded Rice Terraces",30600,10.3287552879405,12810,"1996","1",6300,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","Untitled",629180,13.3521726632656,256200,"1948","1",2772,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","Untitled (Lotus Pond and Waterfowls)",260120,12.4688983419831,76860,"1948","1",1748,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,0
"Wou-Ki Zao","14.07.68",306020,12.6314057382758,128100,"1968","1",599.4,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","04.02.88",526360,13.1737406682641,128100,"1988","1",3542.5,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Leonard Tsuguharu Foujita","Nu Endormi (Sleeping Lady)",76510,11.2451767302259,25620,"1943","1",613.25,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Leonard Tsuguharu Foujita","Les Deux Amies (Two Friends)",122410,11.7151313450696,25620,"1926","1",1381.95,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,1,0
"Shih Chiao Li","Still Life",84160,11.3404750279715,20500,"1982","1",3050,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Walasse Ting","Love Me, Love Me",58140,10.9706091741129,19220,"1975","1",7228,"0","0","1","1","0","0",2017,11,"Sunday",0,1,1,0,1,0,0,0,0,0
"Sha Qi Sadji","Chinese Silk Merchants",16830,9.73091828718485,6400,NA,"1",777.75,"0","0","1","0","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,0
"Zuoren Wu","Back of Nude",13770,9.5302475917227,7690,"1931","1",428.4,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,1
"Yifei Chen","Encaged Thoughts",335400,12.7230791283712,128100,"2000","1",16324,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Jiang Xu","Weavers",22950,10.0410732154887,10250,"c. 1987","1",6700,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Zhongli Luo","Returning Late",33660,10.4240654677448,12810,NA,"1",2133,"0","0","1","0","0","0",2017,11,"Sunday",0,1,0,1,0,0,0,0,0,0
"Teh-Chun Chu","2.12.87",658560,13.3978109121878,256200,"1987","1",21060,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Teh-Chun Chu","L'améthyste de L'espace (Amethyst Infinity)",137710,11.8329053037212,25620,"1987","1",4380,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Gee Yun","San Francisco City Scene",53550,10.8883710758759,12810,"1926","1",652.5,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,1,0,0,0,0,0,0
"Seund Ja Rhee","Juvenescence",168310,12.0335627961202,25620,"1961","1",2995.61,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Seund Ja Rhee","Une Cité de Vénus Avril (A City of Venus April)",58140,10.9706091741129,25620,"2006","1",6650.16,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kwan Nam","Old Form",36720,10.5110768447344,15370,"1976","1",5219.5,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kwan Nam","Fantasy",4590,8.43163530305459,2567,"1970","1",784.8,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pang Jiun","Full Moon over the Li River",229520,12.3437454506552,38430,"2014","1",21476,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pang Jiun","Homes in Gulang Island, Xiamen",107110,11.5816116227587,12810,"2017","1",6612,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chihung Yang","Dragon Reciting",107110,11.5816116227587,12810,"2015","1",16188.25,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Chihung Yang","Ethereal Journey",12240,9.41246455606632,2560,"1996","1",5947.5,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Richard Lin","Edward Road",467600,13.0553685085801,25620,"1969","1",11358.88,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Natsuyuki Nakanishi","LlR - 87 - I",702630,13.4625857164506,25620,"1987","1",27548,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Atsuko Tanaka","86B",482290,13.0863008718591,128100,"1986","1",16296,"0","0","1","0","0","0",2017,11,"Sunday",1,0,0,0,0,0,0,0,0,0
"Motonao Takasaki","Work 1965",33660,10.4240654677448,12810,"1965","1",8100,"0","0","0","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,1
"Yuko Nasaka","Work",30600,10.3287552879405,12810,"1963","1",2143.69,"0","0","1","1","0","0",2017,11,"Sunday",0,0,0,1,0,1,0,0,0,0
"Yuko Nasaka","Work",15300,9.63560810738053,12810,"1970","1",2070.25,"0","0","1","1","0","0",2017,11,"Sunday",0,0,0,1,0,1,0,0,0,0
"Shinohara Ushio","Untitled",9180,9.12478248361454,5120,NA,"1",3120,"0","0","1","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kazuo Shiraga","UNTITLED",229520,12.3437454506552,25620,"1960s","1",2340,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","Ensembles Binaires No. 25 (Binary Sets No. 25)",15300,9.63560810738053,12810,"1961","1",NA,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","1959-17",48960,10.7987589171862,25620,"1959","1",12545,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wei Letang","Abstraction",11480,9.34836166987356,11530,"1991-1993","1",4284,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chin Hsiao","Private Collection, Asia",88750,11.3935787073377,25620,"1997","1",26000,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Chin Hsiao","Pintura 5 (Painting 5)",19890,9.89797237184802,7690,"1958","1",3000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chin Hsiao","Untitled",58140,10.9706091741129,25620,"1962","1",17400,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Chin Hsiao","Untitled",13770,9.5302475917227,3840,"1962","1",4200,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kan Ho","Untitled; & Untitled",5360,8.58671925406485,2570,NA,"1",NA,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Sadamasa Motonaga","Nikaidate (Two-Storey)",42840,10.6652275245617,28180,"1988","1",1291.5,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Sadamasa Motonaga","Orange Light",12240,9.41246455606632,10250,"1985","1",792,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kumi Sugai","Noir Rose",18360,9.81792966417448,10250,"1968","1",4380,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kumi Sugai","Composition",10710,9.27893316344179,10250,"1956","1",1732.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Masaaki Yamada","Work C. 98",137710,11.8329053037212,25620,"1961-1962","1",10450.06,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yae Asano","Untitled",15300,9.63560810738053,12810,"1990","1",9280,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chuta Kimura","Landscape",6120,8.71931737550637,2570,NA,"1",2999.9,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,1,0,0,0,0,0,0
"YongYop Hwang","Story of One Day",24480,10.1056117366263,12810,"1997","1",10556,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"YongYop Hwang","Human",9950,9.20532783015264,2567,"1974","1",1748,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Park Jang-Nyun","Engraving Thread-Like Body H-7.3",76510,11.2451767302259,25620,"1964","1",21141,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hyong Keun Yun","Burnt Umber & Ultramarine",24480,10.1056117366263,6400,"1989-1993","1",3013,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,0,0,0,0,0,0,0
"Sanghwa Chung","Untitled 12-3-12",30600,10.3287552879405,25620,"2012","1",2411.5,"0","0","0","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"TaeHo Kim","Internal Rhythm 95-29",68860,11.1398307368925,38430,"1995-1996","1",21516,"0","0","1","0","1","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Dots Obsession - OWENG",364780,12.807049711118,64050,"2004","1",1729,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Wave in Venice",260120,12.4688983419831,102480,"1988","1",2385,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Tomoya Tsukamoto","Carp Swimming In Rainbow",114760,11.6505982700953,25620,"2017","1",21206.25,"0","0","1","0","1","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Oky Rey Montha","Tribute to Evorah",22950,10.0410732154887,3840,"2009","1",15000,"0","0","1","0","1","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Indieguerillas","Burden of History",24480,10.1056117366263,5120,"2013","1",36250,"0","0","1","0","0","0",2017,11,"Sunday",1,1,1,0,0,0,0,0,0,0
"Ronald Manulang","Liz-Mao #2 (Legend to Legend Series)",13010,9.47347357150655,2560,"2012","1",32424,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Erica Hestu Wahyuni","Prosperity Season",12240,9.41246455606632,2560,"2007","1",10800,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Gede Mahendra Yasa","Origen's Gambit",214220,12.2747588033186,21780,"2016-2017","1",47500,"0","1","1","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Lugas Syllabus","Loving Vincent – The Sweetest Dream Ever",12240,9.41246455606632,2560,"2017","1",20000,"0","0","1","0","1","0",2017,11,"Sunday",0,0,1,0,0,0,0,0,0,0
"Rodel Tapaya","Origin of the Mountains",36720,10.5110768447344,8970,"2009","1",29336,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ronald Ventura","Wonderland",130060,11.7757511614231,25620,"2012","1",23256.25,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Andy Dewantoro","Strange Day #10",6430,8.76872981723167,2560,"2014","1",43200,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Rudi Mantofani","Diatas Pulau Batu (On the Island of Stone)",12240,9.41246455606632,5120,"2005","1",21025,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yunizar","Keluarga Pemburu (Hunting Family)",7650,8.94246092682058,2560,"2009","1",19500,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Agus Suwage","Holy Beer",15300,9.63560810738053,7690,"2004","1",11487.75,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"AY T Joe Christine","iii 1",42840,10.6652275245617,8970,"2005","1",12000,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Jane Lee","Purple Blues I",107110,11.5816116227587,25620,"2010","1",22500,"0","0","1","1","0","0",2017,11,"Sunday",0,0,1,0,0,0,0,0,0,0
"Natee Utarit","Tulip",58140,10.9706091741129,12810,"2003","1",14000,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"David Chan","You Are So Special, Just Like Everyone Else",99460,11.5075108322687,12810,"2011","1",40000,"0","0","1","0","1","0",2017,11,"Sunday",0,1,0,0,0,0,0,0,0,0
"Ruben Pang","The Receiving",15300,9.63560810738053,6410,"2015","1",14385,"0","0","0","0","0","0",2017,11,"Sunday",0,0,1,0,0,0,0,1,0,0
"Nona Garcia","Ode to Wonderland",39780,10.591119552408,12810,"2007","1",17690,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Annie Cabigting","Riders On A Beach, A Passing Grey Garden At Fundacion Bayeler",168310,12.0335627961202,10250,"2017","1",16104,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN (3)",864210,13.6695710738085,256200,"2003","1",NA,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Watermelon",526360,13.1737406682641,128100,"1984","1",2411.5,"0","0","1","0","1","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Pumpkin",893590,13.7030023359852,256200,"2001","1",2411.5,"0","0","1","0","1","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Galaxy",364780,12.807049711118,102480,"1991","1",10647,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Shinro Ohtake","Her Black Board",137710,11.8329053037212,25620,"1986","1",41350.4,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kei Hiraga","The Elegant Life of Mr. H No. 7",16830,9.73091828718485,6410,"1968","1",2411.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Iwamoto Masakatsu","The Rainy Season is Over",91810,11.4274765031377,25620,"2009","1",11518.52,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yoshitomo Nara","Untitled",99460,11.5075108322687,12810,"1996","1",609,"0","0","1","1","0","0",2017,11,"Sunday",0,0,1,0,1,0,0,0,0,0
"Yoshitomo Nara","JAB",260120,12.4688983419831,25620,"1999","1",707.5,"0","0","1","0","1","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chunya Zhou","Green Hei Gen II",379470,12.8465308213097,25620,"1998","1",18000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chunya Zhou","Green Hei Gen II",1187370,13.987251335214,128100,"1998","1",18000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fanzhi Zeng","Long March (2)",275420,12.5260524842811,128100,"2005","1",NA,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Enli Zhang","Container",99460,11.5075108322687,12810,"2006","1",14592,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Liu Ye","Coming and Going (2)",629180,13.3521726632656,256200,"2008","1",NA,"0","0","0","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Xiaogang Zhang","Looking Forward",198910,12.2006077400991,51240,"2004","1",8000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Guangyi Wang","Three Sections of Human Body",145360,11.8869687030701,51240,"1988","1",5700.96,"0","0","1","1","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Guangyi Wang","Great Criticism Series - Cartier",130060,11.7757511614231,38430,"1995","1",14950,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shanzhuan Wu","Today No Water (Wash Center)",11480,9.34836166987356,5120,"2004","1",17557,"0","0","0","0","0","0",2017,11,"Sunday",0,0,1,0,1,0,0,0,1,0
"Shan Li","Rouge Series",153010,11.9382585577159,64050,"1994","1",18648.5,"0","1","1","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Joung Young-Ju","Street 819",29070,10.2774619935529,5120,"2017","1",18144,"0","1","1","0","0","0",2017,11,"Sunday",1,0,1,0,1,0,0,0,0,0
"Chanil Kim","Line",10710,9.27893316344179,6400,"2016","1",8136.04,"0","0","1","0","1","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Zhao Zhao","Constellations",107110,11.5816116227587,25620,"2016-2017","1",32000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Qi Qin","Goose",61200,11.0219024685004,25620,"2013","1",25600,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Xu Qu","The Shadow of Dialogue II",39780,10.591119552408,5130,"2014","1",53000,"0","0","0","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Jin Ho Meyerson","Stereovision",64260,11.0706926326699,12810,"2017","1",27580,"0","0","1","0","1","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chung Suejin","A Study of Void",15300,9.63560810738053,15370,"2017","1",17004.15,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,0,0,0,0,0,0,0
"Hong Seong-Joon","Equalibrium 1",3366,8.12148037475075,2558,"2014","1",18225,"0","1","0","0","0","0",2017,11,"Sunday",1,1,1,0,0,0,0,0,0,0
"Na-Yul Kim","One Pixel",9180,9.12478248361454,2567,NA,"1",16978.09,"0","0","1","1","0","0",2017,11,"Sunday",0,1,0,0,0,0,0,0,0,0
"Choi Sun","Wastewater Painting",9950,9.20532783015264,2570,"2016","1",29100,"0","1","0","0","0","0",2017,11,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kim Young-Hun","p1660 - Electronic Nostalgia",9950,9.20532783015264,3840,"2016","1",22500,"0","0","1","0","1","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"DongWook Suh","Morning-Living Room-J.E.",10710,9.27893316344179,8970,"2017","1",14113.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kim Keun-Tai","Discussion No. 29",30600,10.3287552879405,3840,"2017","1",6615.7,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Izumi Kato","Untitled (3)",91810,11.4274765031377,25620,"2007","1",NA,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ryo Shiotani","Spring Day",33660,10.4240654677448,12810,"2008","1",4866.18,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hideo Tanaka","Cut",4590,8.43163530305459,1277,"2017","1",5915,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chia-Ning Huang","Coil",21420,9.97208034400174,10250,NA,"1",28880,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wong-Shen Su","Groundbreaking Ceremony",53550,10.8883710758759,25620,"2000","1",34000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chiu Tze-Yan","Sleepwalker's Monologue I",10710,9.27893316344179,3840,"1994","1",15600,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Alixe Fu","ORIENTAL BEAUTY",9180,9.12478248361454,5120,"91-93","1",8000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ming-Che Huang","The King's Mask",30600,10.3287552879405,10250,"1991","1",14420.5,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yacai Qiu","Portrait of a Noble Man",27540,10.2233947722826,15370,NA,"1",6606.5,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yacai Qiu","Portrait",58140,10.9706091741129,21780,NA,"1",12723.75,"0","0","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Lee Kit","NiveaNiveaNivea",13770,9.5302475917227,2560,NA,"1",3842.25,"0","0","0","0","0","0",2017,11,"Sunday",0,0,1,0,0,0,0,0,0,0
"Wen Leigh","Iris III",42840,10.6652275245617,8970,"2015","1",25885,"0","0","0","0","0","0",2017,11,"Sunday",0,1,0,0,0,0,0,0,0,0
"Wen Leigh","Fire",19890,9.89797237184802,10250,"2014","1",10400,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Tokuhiro Kawai","Great Imagination Game (3)",11480,9.34836166987356,2570,"2017","1",NA,"0","0","1","0","0","0",2017,11,"Sunday",0,1,0,0,0,0,0,1,0,0
"Zhengjie Feng","Chinese Portrait Series",22950,10.0410732154887,2560,"2005","1",8281,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Jinsong Wang","Park",6120,8.71931737550637,2570,"1990","1",3000,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shaobin Yang","Police Series No. 15",18360,9.81792966417448,5120,"1996","1",1353,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Minjun Yue","Untitled",30600,10.3287552879405,12810,NA,"1",3650,"0","0","0","0","0","0",2017,11,"Sunday",0,0,1,0,1,0,0,0,0,0
"Hua Shen","Brother Series No. 3",6120,8.71931737550637,2560,"2012","1",25200,"0","0","1","1","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shen Xiaotong","2005 No.3",3825,8.24931374626064,2560,"2005","1",49451.4,"0","1","1","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yabin Wang","Summit of the Goddess",6120,8.71931737550637,1290,"2013","1",3040.1,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Eugene Louis Boudin","Étude de ciel",27540,10.2233947722826,7690,"c. 1858-65","1",172.28,"0","0","0","0","0","1",2017,11,"Sunday",0,0,0,0,1,0,0,0,0,0
"Claude Monet","La mer et les nuages",168310,12.0335627961202,128100,NA,"1",249.6,"0","0","0","0","0","1",2017,11,"Sunday",0,0,0,0,1,0,0,0,0,0
"Claude Monet","Vache à la pâture",260120,12.4688983419831,25620,"c. 1863","1",409.2,"0","0","0","0","0","1",2017,11,"Sunday",0,0,0,0,1,0,0,0,0,0
"Claude Monet","Yport, la nuit",145360,11.8869687030701,76860,NA,"1",343.2,"0","0","0","0","0","1",2017,11,"Sunday",0,0,0,0,1,0,0,0,0,0
"Claude Monet","Falaises des Petites-Dalles",4418970,15.3014171952236,768600,"1884","1",4350.8,"0","0","0","0","0","1",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
"Blanche Hoschede Monet","La maison de Monet à Giverny",122410,11.7151313450696,51240,NA,"1",4324.32,"0","0","0","0","0","0",2017,11,"Sunday",1,1,0,0,0,0,0,0,0,0
